YEAR,STRATUM,AOU,SPECIES,POP,SEPOP
1964,26,1519,Generic goldeneye,4880,4237
1964,26,1530,Bufflehead,23076,5989
1964,26,1670,Ruddy duck,51368,21267
1964,26,1720,Canada goose,6225.12,6225.12
1964,26,2210,American coot,25769,7842
1964,26,9991,Pond,366657,44749
1964,27,1320,Mallard,171119,45021
1964,27,1350,Gadwall,46631,22486
1964,27,1370,American wigeon,58988,14127
1964,27,1390,Green-winged teal,5566,1714
1964,27,1400,Blue-winged teal,100744,41937
1964,27,1420,Northern shoveler,66575,26330
1964,27,1430,Northern pintail,65959,13091
1964,27,1460,Redhead,4878,3075
1964,27,1470,Canvasback,7342,4487
1964,27,1499,Generic scaup,36548,11302
1964,27,1500,Ring-necked duck,0,0
1964,27,1519,Generic goldeneye,0,0
1964,27,1530,Bufflehead,501,501
1964,27,1670,Ruddy duck,1462,969
1964,27,1720,Canada goose,3362.5,3362.5
1964,27,2210,American coot,2590,1390
1964,27,9991,Pond,97113,27902
1964,28,1320,Mallard,110644,18191
1964,28,1350,Gadwall,29436,4725
1964,28,1370,American wigeon,41776,6716
1964,28,1390,Green-winged teal,5522,3683
1964,28,1400,Blue-winged teal,56565,12555
1964,28,1420,Northern shoveler,43174,8305
1964,28,1430,Northern pintail,142143,35255
1964,28,1460,Redhead,11290,3492
1964,28,1470,Canvasback,8780,6492
1964,28,1499,Generic scaup,43774,13065
1964,28,1500,Ring-necked duck,0,0
1964,28,1519,Generic goldeneye,980,1004
1964,28,1530,Bufflehead,869,892
1964,28,1670,Ruddy duck,32826,33671
1964,28,1720,Canada goose,15565.99,15565.99
1964,28,2210,American coot,6631,3211
1964,28,9991,Pond,62074,7569
1964,29,1320,Mallard,134170,45960
1964,29,1350,Gadwall,18470,6341
1964,29,1370,American wigeon,32955,10251
1964,29,1390,Green-winged teal,8504,6623
1964,29,1400,Blue-winged teal,32003,17030
1964,29,1420,Northern shoveler,42965,9817
1964,29,1430,Northern pintail,119821,30206
1964,29,1460,Redhead,4508,2680
1964,29,1470,Canvasback,3926,2218
1964,29,1499,Generic scaup,31310,15561
1964,29,1500,Ring-necked duck,0,0
1964,29,1519,Generic goldeneye,0,0
1964,29,1530,Bufflehead,0,0
1964,29,1670,Ruddy duck,7297,4823
1964,29,1720,Canada goose,12843.17,12843.17
1964,29,2210,American coot,4967,2705
1964,29,9991,Pond,118608,28804
1964,30,1320,Mallard,246272,50263
1964,30,1350,Gadwall,65973,19588
1964,30,1370,American wigeon,73724,14791
1964,30,1390,Green-winged teal,43698,13205
1964,30,1400,Blue-winged teal,71225,26754
1964,30,1420,Northern shoveler,89707,16206
1964,30,1430,Northern pintail,147588,53655
1964,30,1460,Redhead,29084,12876
1964,30,1470,Canvasback,33037,12660
1964,30,1499,Generic scaup,63938,30162
1964,30,1500,Ring-necked duck,2481,971
1964,30,1519,Generic goldeneye,1184,1247
1964,30,1530,Bufflehead,7792,7701
1964,30,1670,Ruddy duck,17484,12028
1964,30,1720,Canada goose,1342.68,1342.68
1964,30,2210,American coot,15668,8652
1964,30,9991,Pond,196851,23483
1964,31,1320,Mallard,264533,71784
1964,31,1350,Gadwall,34809,15100
1964,31,1370,American wigeon,43683,8303
1964,31,1390,Green-winged teal,7756,5151
1964,31,1400,Blue-winged teal,86070,31375
1964,31,1420,Northern shoveler,72262,18349
1964,31,1430,Northern pintail,153276,59405
1964,31,1460,Redhead,32864,16505
1964,31,1470,Canvasback,31424,11598
1964,31,1499,Generic scaup,23998,7662
1964,31,1500,Ring-necked duck,2128,1137
1964,31,1519,Generic goldeneye,0,0
1964,31,1530,Bufflehead,3252,2061
1964,31,1670,Ruddy duck,10125,4205
1964,31,1720,Canada goose,12095.16,12095.16
1964,31,2210,American coot,7512,3385
1964,31,9991,Pond,357343,70218
1964,32,1320,Mallard,363491,65018
1964,32,1350,Gadwall,109254,25888
1964,32,1370,American wigeon,67542,12637
1964,32,1390,Green-winged teal,15647,9494
1964,32,1400,Blue-winged teal,247811,78010
1964,32,1420,Northern shoveler,103672,20974
1964,32,1430,Northern pintail,321595,64048
1964,32,1460,Redhead,27527,11358
1964,32,1470,Canvasback,22766,7158
1964,32,1499,Generic scaup,22132,6979
1964,32,1500,Ring-necked duck,2712,1524
1964,32,1519,Generic goldeneye,0,0
1964,32,1530,Bufflehead,0,0
1964,32,1670,Ruddy duck,4778,2349
1964,32,1720,Canada goose,2935.36,2935.36
1964,32,2210,American coot,10914,4320
1964,32,9991,Pond,322555,42832
1964,33,1320,Mallard,65850,19371
1964,33,1350,Gadwall,18500,7263
1964,33,1370,American wigeon,17076,6590
1964,33,1390,Green-winged teal,0,0
1964,33,1400,Blue-winged teal,27063,10270
1964,33,1420,Northern shoveler,12802,5357
1964,33,1430,Northern pintail,64540,21343
1964,33,1460,Redhead,0,0
1964,33,1470,Canvasback,0,0
1964,33,1499,Generic scaup,0,0
1964,33,1500,Ring-necked duck,1718,1024
1964,33,1519,Generic goldeneye,0,0
1964,33,1530,Bufflehead,0,0
1964,33,1670,Ruddy duck,0,0
1964,33,1720,Canada goose,2788.97,2788.97
1964,33,2210,American coot,4786,4177
1964,33,9991,Pond,64668,22877
1964,34,1320,Mallard,276995,57396
1964,34,1350,Gadwall,38325,15536
1964,34,1370,American wigeon,72023,19570
1964,34,1390,Green-winged teal,0,0
1964,34,1400,Blue-winged teal,90370,14898
1964,34,1420,Northern shoveler,50632,17870
1964,34,1430,Northern pintail,65590,18660
1964,34,1460,Redhead,13140,4949
1964,34,1470,Canvasback,11907,5124
1964,34,1499,Generic scaup,35739,14771
1964,34,1500,Ring-necked duck,322,322
1964,34,1519,Generic goldeneye,0,0
1964,34,1530,Bufflehead,482,482
1964,34,1670,Ruddy duck,691,691
1964,34,1720,Canada goose,0,0
1964,34,2210,American coot,4540,2538
1964,34,9991,Pond,481798,116116
1964,35,1320,Mallard,170117,38463
1964,35,1350,Gadwall,50703,17601
1964,35,1370,American wigeon,36081,11460
1964,35,1390,Green-winged teal,2008,1824
1964,35,1400,Blue-winged teal,213217,59447
1964,35,1420,Northern shoveler,46234,13407
1964,35,1430,Northern pintail,100797,21580
1964,35,1460,Redhead,2673,1331
1964,35,1470,Canvasback,8521,3291
1964,35,1499,Generic scaup,17051,9120
1964,35,1500,Ring-necked duck,277,264
1964,35,1519,Generic goldeneye,1400,1339
1964,35,1530,Bufflehead,1656,1578
1964,35,1670,Ruddy duck,1186,1078
1964,35,1720,Canada goose,0,0
1964,35,2210,American coot,7064,4034
1964,35,9991,Pond,393969,37679
1964,36,1320,Mallard,6790,10181.63
1964,36,1350,Gadwall,0,1906.58
1964,36,1370,American wigeon,0,3381.52
1964,36,1390,Green-winged teal,0,5888.21
1964,36,1400,Blue-winged teal,9274,11038.72
1964,36,1420,Northern shoveler,9372,6153.69
1964,36,1430,Northern pintail,0,6685.39
1964,36,1460,Redhead,0,2518.28
1964,36,1470,Canvasback,0,3183.58
1964,36,1499,Generic scaup,4301,6441.15
1964,36,1500,Ring-necked duck,0,3948.05
1964,36,1519,Generic goldeneye,0,7601.6
1964,36,1530,Bufflehead,0,3684.5
1964,36,1670,Ruddy duck,0,2174.87
1964,36,1720,Canada goose,0,5199.86
1964,36,2210,American coot,0,20911.13
1964,36,9991,Pond,77402,41392.33
1964,37,1320,Mallard,171572,71663
1964,37,1350,Gadwall,13353,9193
1964,37,1370,American wigeon,46423,27007
1964,37,1390,Green-winged teal,0,0
1964,37,1400,Blue-winged teal,14715,10271
1964,37,1420,Northern shoveler,24786,7367
1964,37,1430,Northern pintail,25218,12243
1964,37,1460,Redhead,57056,41396
1964,37,1470,Canvasback,34793,18412
1964,37,1499,Generic scaup,80768,41029
1964,37,1500,Ring-necked duck,830,726
1964,37,1519,Generic goldeneye,4204,3261
1964,37,1530,Bufflehead,6213,4793
1964,37,1670,Ruddy duck,3561,1560
1964,37,1720,Canada goose,0,0
1964,37,2210,American coot,6786,4913
1964,37,9991,Pond,289576,20280
1964,38,1320,Mallard,19049,9706
1964,38,1350,Gadwall,1298,982
1964,38,1370,American wigeon,3008,2274
1964,38,1390,Green-winged teal,0,0
1964,38,1400,Blue-winged teal,11919,9231
1964,38,1420,Northern shoveler,3212,1478
1964,38,1430,Northern pintail,3604,1757
1964,38,1460,Redhead,0,0
1964,38,1470,Canvasback,0,0
1964,38,1499,Generic scaup,0,0
1964,38,1500,Ring-necked duck,0,0
1964,38,1519,Generic goldeneye,0,0
1964,38,1530,Bufflehead,0,0
1964,38,1670,Ruddy duck,0,0
1964,38,1720,Canada goose,0,0
1964,38,2210,American coot,330,272
1964,38,9991,Pond,38578,6964
1964,39,1320,Mallard,88811,16458
1964,39,1350,Gadwall,26874,5472
1964,39,1370,American wigeon,31144,6226
1964,39,1390,Green-winged teal,3467,1379
1964,39,1400,Blue-winged teal,235875,44768
1964,39,1420,Northern shoveler,37652,8898
1964,39,1430,Northern pintail,38065,4929
1964,39,1460,Redhead,14739,4547
1964,39,1470,Canvasback,20816,5569
1964,39,1499,Generic scaup,22895,8107
1964,39,1500,Ring-necked duck,2506,1093
1964,39,1519,Generic goldeneye,0,0
1964,39,1530,Bufflehead,0,0
1964,39,1670,Ruddy duck,16639,5688
1964,39,1720,Canada goose,0,0
1964,39,2210,American coot,14756,7275
1964,39,9991,Pond,253221,28589
1964,40,1320,Mallard,131793,21322
1964,40,1350,Gadwall,12859,3491
1964,40,1370,American wigeon,35128,9826
1964,40,1390,Green-winged teal,829,824
1964,40,1400,Blue-winged teal,87055,17366
1964,40,1420,Northern shoveler,44786,9178
1964,40,1430,Northern pintail,48062,9848
1964,40,1460,Redhead,25512,5797
1964,40,1470,Canvasback,20907,6240
1964,40,1499,Generic scaup,37875,8734
1964,40,1500,Ring-necked duck,685,408
1964,40,1519,Generic goldeneye,2169,1364
1964,40,1530,Bufflehead,3419,1749
1964,40,1670,Ruddy duck,48505,16563
1964,40,1720,Canada goose,0,0
1964,40,2210,American coot,15522,7778
1964,40,9991,Pond,250304,23024
1964,41,1320,Mallard,204823,60416.63
1964,41,1350,Gadwall,63534.36,34171.52
1964,41,1370,American wigeon,50952.57,27581.78
1964,41,1390,Green-winged teal,14743.15,11713.35
1964,41,1400,Blue-winged teal,66400.02,37769.73
1964,41,1420,Northern shoveler,68919.11,40642.58
1964,41,1430,Northern pintail,247027.09,106475.41
1964,41,1460,Redhead,3792.99,4981
1964,41,1470,Canvasback,5113.89,4734.24
1964,41,1499,Generic scaup,34526.29,17250.77
1964,41,1500,Ring-necked duck,1679.29,2712.89
1964,41,1519,Generic goldeneye,515.48,1030.72
1964,41,1530,Bufflehead,536.59,863.53
1964,41,1670,Ruddy duck,6410.02,12011.14
1964,41,1720,Canada goose,27225.08,34591.26
1964,41,2210,American coot,32702.22,37255.27
1964,41,9991,Pond,123480.38,46082.04
1964,42,1320,Mallard,82917.27,47594.68
1964,42,1350,Gadwall,2042.8,18592.76
1964,42,1370,American wigeon,20656.34,18568.12
1964,42,1390,Green-winged teal,3813.02,8186.24
1964,42,1400,Blue-winged teal,858.26,43858.44
1964,42,1420,Northern shoveler,4908,18602.65
1964,42,1430,Northern pintail,9890.25,28304.07
1964,42,1460,Redhead,464.42,3854.65
1964,42,1470,Canvasback,470.63,2283.25
1964,42,1499,Generic scaup,5434.25,14220.22
1964,42,1500,Ring-necked duck,0,1857.22
1964,42,1519,Generic goldeneye,180.95,944.77
1964,42,1530,Bufflehead,425.38,1485.15
1964,42,1670,Ruddy duck,671.48,4954.36
1964,42,1720,Canada goose,9276.65,22908.38
1964,42,2210,American coot,7294.86,45291.61
1964,42,9991,Pond,74287.21,32535.42
1964,43,1320,Mallard,12133,10281
1964,43,1350,Gadwall,2086.34,2223.17
1964,43,1370,American wigeon,0,0
1964,43,1390,Green-winged teal,0,0
1964,43,1400,Blue-winged teal,3430,3207
1964,43,1420,Northern shoveler,2139,2282
1964,43,1430,Northern pintail,1558,1662
1964,43,1460,Redhead,0,0
1964,43,1470,Canvasback,0,0
1964,43,1499,Generic scaup,1709,1709
1964,43,1500,Ring-necked duck,0,0
1964,43,1519,Generic goldeneye,0,0
1964,43,1530,Bufflehead,0,0
1964,43,1670,Ruddy duck,0,0
1964,43,1720,Canada goose,0,0
1964,43,2210,American coot,0,0
1964,43,9991,Pond,29385,5485
1964,44,1320,Mallard,53668,14570
1964,44,1350,Gadwall,12291,2947
1964,44,1370,American wigeon,0,0
1964,44,1390,Green-winged teal,0,0
1964,44,1400,Blue-winged teal,68287,13601
1964,44,1420,Northern shoveler,20522,16049
1964,44,1430,Northern pintail,4593.16,2572.91
1964,44,1460,Redhead,0,0
1964,44,1470,Canvasback,0,0
1964,44,1499,Generic scaup,0,0
1964,44,1500,Ring-necked duck,0,0
1964,44,1519,Generic goldeneye,0,0
1964,44,1530,Bufflehead,0,0
1964,44,1670,Ruddy duck,0,0
1964,44,1720,Canada goose,0,0
1964,44,2210,American coot,0,0
1964,44,9991,Pond,61964,13444
1964,45,1320,Mallard,213748,81292
1964,45,1350,Gadwall,45979,10367
1964,45,1370,American wigeon,3188,3035
1964,45,1390,Green-winged teal,0,0
1964,45,1400,Blue-winged teal,322727,119246
1964,45,1420,Northern shoveler,58989,16478
1964,45,1430,Northern pintail,157048,48694
1964,45,1460,Redhead,43237,17586
1964,45,1470,Canvasback,14111,6403
1964,45,1499,Generic scaup,350,388
1964,45,1500,Ring-necked duck,0,0
1964,45,1519,Generic goldeneye,0,0
1964,45,1530,Bufflehead,0,0
1964,45,1670,Ruddy duck,3290,2538
1964,45,1720,Canada goose,0,0
1964,45,2210,American coot,8505,3527
1964,45,9991,Pond,250656,78990
1964,46,1320,Mallard,42025,7478
1964,46,1350,Gadwall,37935,6797
1964,46,1370,American wigeon,1364,1557
1964,46,1390,Green-winged teal,0,0
1964,46,1400,Blue-winged teal,228708,79797
1964,46,1420,Northern shoveler,41640,11213
1964,46,1430,Northern pintail,71665,27649
1964,46,1460,Redhead,15260,9167
1964,46,1470,Canvasback,3123,1962
1964,46,1499,Generic scaup,898,1025
1964,46,1500,Ring-necked duck,0,0
1964,46,1519,Generic goldeneye,0,0
1964,46,1530,Bufflehead,0,0
1964,46,1670,Ruddy duck,2111,2283
1964,46,1720,Canada goose,0,0
1964,46,2210,American coot,5695,3112
1964,46,9991,Pond,96879,31467
1964,47,1320,Mallard,3206,3206
1964,47,1350,Gadwall,0,0
1964,47,1370,American wigeon,0,0
1964,47,1390,Green-winged teal,0,0
1964,47,1400,Blue-winged teal,29677,12711
1964,47,1420,Northern shoveler,0,0
1964,47,1430,Northern pintail,0,0
1964,47,1460,Redhead,0,0
1964,47,1470,Canvasback,0,0
1964,47,1499,Generic scaup,0,0
1964,47,1500,Ring-necked duck,0,0
1964,47,1519,Generic goldeneye,0,0
1964,47,1530,Bufflehead,0,0
1964,47,1670,Ruddy duck,0,0
1964,47,1720,Canada goose,0,0
1964,47,2210,American coot,0,0
1964,47,9991,Pond,24374,9501
1964,48,1320,Mallard,131289,20894
1964,48,1350,Gadwall,39193,8041
1964,48,1370,American wigeon,2416,1866
1964,48,1390,Green-winged teal,0,0
1964,48,1400,Blue-winged teal,495179,165445
1964,48,1420,Northern shoveler,61178,21011
1964,48,1430,Northern pintail,74373,16193
1964,48,1460,Redhead,50370,22732
1964,48,1470,Canvasback,4977,2128
1964,48,1499,Generic scaup,1392,1198
1964,48,1500,Ring-necked duck,0,0
1964,48,1519,Generic goldeneye,0,0
1964,48,1530,Bufflehead,0,0
1964,48,1670,Ruddy duck,1402,1051
1964,48,1720,Canada goose,0,0
1964,48,2210,American coot,32993,16090
1964,48,9991,Pond,185340,41896
1964,49,1320,Mallard,76143,12636
1964,49,1350,Gadwall,2083,662
1964,49,1370,American wigeon,2022,711
1964,49,1390,Green-winged teal,0,0
1964,49,1400,Blue-winged teal,122802,47963
1964,49,1420,Northern shoveler,14029,4657
1964,49,1430,Northern pintail,29879,7319
1964,49,1460,Redhead,0,0
1964,49,1470,Canvasback,0,0
1964,49,1499,Generic scaup,0,0
1964,49,1500,Ring-necked duck,0,0
1964,49,1519,Generic goldeneye,0,0
1964,49,1530,Bufflehead,0,0
1964,49,1670,Ruddy duck,0,0
1964,49,1720,Canada goose,0,0
1964,49,2210,American coot,20403,11877
1964,49,9991,Pond,132653,33127
1964,50,1320,Mallard,219974,62118
1964,50,1350,Gadwall,4331,2429
1964,50,1370,American wigeon,16300,6217
1964,50,1390,Green-winged teal,24138,10578
1964,50,1400,Blue-winged teal,7355,7152
1964,50,1420,Northern shoveler,0,0
1964,50,1430,Northern pintail,0,0
1964,50,1460,Redhead,0,0
1964,50,1470,Canvasback,1850,1864
1964,50,1499,Generic scaup,78284,28441
1964,50,1500,Ring-necked duck,34233,18280
1964,50,1519,Generic goldeneye,77186,26773
1964,50,1530,Bufflehead,0,0
1964,50,1670,Ruddy duck,0,0
1964,50,1720,Canada goose,0,0
1964,50,2210,American coot,0,0
1964,75,1320,Mallard,115422.06,51910.86
1964,75,1350,Gadwall,7276.1,5986.54
1964,75,1370,American wigeon,83234.85,17869.96
1964,75,1390,Green-winged teal,41282.34,28369
1964,75,1400,Blue-winged teal,108576.77,40121.71
1964,75,1420,Northern shoveler,20047.59,17852.71
1964,75,1430,Northern pintail,30559.65,29716.66
1964,75,1460,Redhead,7443.65,597.63
1964,75,1470,Canvasback,19836.96,15586.86
1964,75,1499,Generic scaup,182517.83,88767.72
1964,75,1500,Ring-necked duck,13470.37,10547.93
1964,75,1519,Generic goldeneye,8640.37,6883.34
1964,75,1530,Bufflehead,20100.25,4646.3
1964,75,1670,Ruddy duck,5686.85,1307.66
1964,75,1720,Canada goose,0,0
1964,75,2210,American coot,11273.18,1292.72
1964,76,1320,Mallard,78322.42,95310.61
1964,76,1350,Gadwall,0,10819.52
1964,76,1370,American wigeon,135744.29,36648.81
1964,76,1390,Green-winged teal,65913.24,46223.24
1964,76,1400,Blue-winged teal,34671.71,67073.69
1964,76,1420,Northern shoveler,0,26266.12
1964,76,1430,Northern pintail,0,25462.11
1964,76,1460,Redhead,20917.36,15032.43
1964,76,1470,Canvasback,0,12260.92
1964,76,1499,Generic scaup,154021.76,58862.82
1964,76,1500,Ring-necked duck,6759.47,14220.92
1964,76,1519,Generic goldeneye,24280.28,58889.64
1964,76,1530,Bufflehead,22296.16,29335.7
1964,76,1670,Ruddy duck,0,18192.37
1964,76,1720,Canada goose,0,8718.72
1964,76,2210,American coot,0,21286.32
1964,77,1320,Mallard,512824.39,194710.07
1964,77,1350,Gadwall,0,0
1964,77,1370,American wigeon,494401.48,202036.09
1964,77,1390,Green-winged teal,657023.07,193494.54
1964,77,1400,Blue-winged teal,331207.23,108327.26
1964,77,1420,Northern shoveler,282726.63,164964.25
1964,77,1430,Northern pintail,148612.36,93055.45
1964,77,1460,Redhead,32578.79,25248.86
1964,77,1470,Canvasback,0,0
1964,77,1499,Generic scaup,281469.58,46066.58
1964,77,1500,Ring-necked duck,22459.46,12804.09
1964,77,1519,Generic goldeneye,15126.61,14574.98
1964,77,1530,Bufflehead,126557.95,23503.03
1964,77,1670,Ruddy duck,0,0
1964,77,1720,Canada goose,11588.51,11588.51
1964,77,2210,American coot,0,0
1965,1,1320,Mallard,2359,1686
1965,1,1350,Gadwall,0,0
1965,1,1370,American wigeon,5628,3420
1965,1,1390,Green-winged teal,1954,1915
1965,1,1400,Blue-winged teal,0,0
1965,1,1420,Northern shoveler,0,0
1965,1,1430,Northern pintail,3320,1243
1965,1,1460,Redhead,0,0
1965,1,1470,Canvasback,0,0
1965,1,1499,Generic scaup,7412,6636
1965,1,1500,Ring-necked duck,0,0
1965,1,1519,Generic goldeneye,4759,2750
1965,1,1530,Bufflehead,1636,1004
1965,1,1670,Ruddy duck,0,0
1965,1,1720,Canada goose,5718.19,5718.19
1965,1,2210,American coot,0,0
1965,2,1320,Mallard,2144,1238
1965,2,1350,Gadwall,0,0
1965,2,1370,American wigeon,5482,3599
1965,2,1390,Green-winged teal,0,0
1965,2,1400,Blue-winged teal,0,0
1965,2,1420,Northern shoveler,0,0
1965,2,1430,Northern pintail,5659,1624
1965,2,1460,Redhead,0,0
1965,2,1470,Canvasback,365,346
1965,2,1499,Generic scaup,21580,5465
1965,2,1500,Ring-necked duck,0,0
1965,2,1519,Generic goldeneye,0,0
1965,2,1530,Bufflehead,3347,948
1965,2,1670,Ruddy duck,0,0
1965,2,1720,Canada goose,0,0
1965,2,2210,American coot,0,0
1965,3,1320,Mallard,54390,19070
1965,3,1350,Gadwall,0,0
1965,3,1370,American wigeon,21112,5314
1965,3,1390,Green-winged teal,55700,18323
1965,3,1400,Blue-winged teal,0,0
1965,3,1420,Northern shoveler,7086,2775
1965,3,1430,Northern pintail,68217,17214
1965,3,1460,Redhead,438,302
1965,3,1470,Canvasback,6171,3340
1965,3,1499,Generic scaup,79292,29552
1965,3,1500,Ring-necked duck,0,0
1965,3,1519,Generic goldeneye,8637,3643
1965,3,1530,Bufflehead,15588,5001
1965,3,1670,Ruddy duck,0,0
1965,3,1720,Canada goose,406.94,406.94
1965,3,2210,American coot,0,0
1965,4,1320,Mallard,34096,11367
1965,4,1350,Gadwall,0,0
1965,4,1370,American wigeon,65779,13741
1965,4,1390,Green-winged teal,54363,19234
1965,4,1400,Blue-winged teal,0,0
1965,4,1420,Northern shoveler,10259,5574
1965,4,1430,Northern pintail,93252,13356
1965,4,1460,Redhead,0,0
1965,4,1470,Canvasback,39413,11883
1965,4,1499,Generic scaup,215363,29172
1965,4,1500,Ring-necked duck,0,0
1965,4,1519,Generic goldeneye,9086,4934
1965,4,1530,Bufflehead,11378,3324
1965,4,1670,Ruddy duck,0,0
1965,4,1720,Canada goose,3119.01,3119.01
1965,4,2210,American coot,0,0
1965,5,1320,Mallard,12704,1911
1965,5,1350,Gadwall,0,0
1965,5,1370,American wigeon,24568,7880
1965,5,1390,Green-winged teal,19219,7096
1965,5,1400,Blue-winged teal,0,0
1965,5,1420,Northern shoveler,2591,1573
1965,5,1430,Northern pintail,62770,14649
1965,5,1460,Redhead,480,462
1965,5,1470,Canvasback,1128,632
1965,5,1499,Generic scaup,13931,4059
1965,5,1500,Ring-necked duck,0,0
1965,5,1519,Generic goldeneye,4458,2324
1965,5,1530,Bufflehead,3017,1010
1965,5,1670,Ruddy duck,0,0
1965,5,1720,Canada goose,6694.85,6694.85
1965,5,2210,American coot,0,0
1965,6,1320,Mallard,5861,2054
1965,6,1350,Gadwall,0,0
1965,6,1370,American wigeon,8990,1895
1965,6,1390,Green-winged teal,5463,3500
1965,6,1400,Blue-winged teal,0,0
1965,6,1420,Northern shoveler,1031,437
1965,6,1430,Northern pintail,19978,4169
1965,6,1460,Redhead,0,0
1965,6,1470,Canvasback,748,492
1965,6,1499,Generic scaup,10266,2256
1965,6,1500,Ring-necked duck,0,0
1965,6,1519,Generic goldeneye,0,0
1965,6,1530,Bufflehead,1429,423
1965,6,1670,Ruddy duck,0,0
1965,6,1720,Canada goose,2664.15,2664.15
1965,6,2210,American coot,0,0
1965,7,1320,Mallard,8208.66,4908.53
1965,7,1350,Gadwall,87.34,133.15
1965,7,1370,American wigeon,0,6128.64
1965,7,1390,Green-winged teal,0,4327.08
1965,7,1400,Blue-winged teal,0,163.02
1965,7,1420,Northern shoveler,932.75,1940.83
1965,7,1430,Northern pintail,5973.06,3102.76
1965,7,1460,Redhead,54.3,121.99
1965,7,1470,Canvasback,546.89,1346.72
1965,7,1499,Generic scaup,5579.8,9414.66
1965,7,1500,Ring-necked duck,0,1342.24
1965,7,1519,Generic goldeneye,645.56,2419.69
1965,7,1530,Bufflehead,0,2027.57
1965,7,1670,Ruddy duck,7.15,112.17
1965,7,1720,Canada goose,55571.25,55571.25
1965,7,2210,American coot,5.65,29.96
1965,8,1320,Mallard,17251,7205
1965,8,1350,Gadwall,0,0
1965,8,1370,American wigeon,11555,3785
1965,8,1390,Green-winged teal,16188,4693
1965,8,1400,Blue-winged teal,0,0
1965,8,1420,Northern shoveler,816,822
1965,8,1430,Northern pintail,38712,6877
1965,8,1460,Redhead,0,0
1965,8,1470,Canvasback,0,0
1965,8,1499,Generic scaup,47634,14735
1965,8,1500,Ring-necked duck,0,0
1965,8,1519,Generic goldeneye,6208,3670
1965,8,1530,Bufflehead,800,806
1965,8,1670,Ruddy duck,0,0
1965,8,1720,Canada goose,18646.29,18646.29
1965,8,2210,American coot,0,0
1965,9,1320,Mallard,37724,9370
1965,9,1350,Gadwall,0,0
1965,9,1370,American wigeon,14517,5164
1965,9,1390,Green-winged teal,30781,11475
1965,9,1400,Blue-winged teal,0,0
1965,9,1420,Northern shoveler,3102,2425
1965,9,1430,Northern pintail,160943,34677
1965,9,1460,Redhead,318,331
1965,9,1470,Canvasback,9458,4642
1965,9,1499,Generic scaup,116086,17066
1965,9,1500,Ring-necked duck,0,0
1965,9,1519,Generic goldeneye,1476,1011
1965,9,1530,Bufflehead,3043,1457
1965,9,1670,Ruddy duck,0,0
1965,9,1720,Canada goose,261779.66,261779.66
1965,9,2210,American coot,0,0
1965,10,1320,Mallard,1929,2878
1965,10,1350,Gadwall,0,0
1965,10,1370,American wigeon,1846,943
1965,10,1390,Green-winged teal,0,0
1965,10,1400,Blue-winged teal,0,0
1965,10,1420,Northern shoveler,0,0
1965,10,1430,Northern pintail,35212,14867
1965,10,1460,Redhead,0,0
1965,10,1470,Canvasback,0,0
1965,10,1499,Generic scaup,34885,30061
1965,10,1500,Ring-necked duck,0,0
1965,10,1519,Generic goldeneye,0,0
1965,10,1530,Bufflehead,0,0
1965,10,1670,Ruddy duck,0,0
1965,10,1720,Canada goose,22237.43,22237.43
1965,10,2210,American coot,0,0
1965,11,1320,Mallard,8041,2481
1965,11,1350,Gadwall,0,0
1965,11,1370,American wigeon,10259,5173
1965,11,1390,Green-winged teal,5589,4012
1965,11,1400,Blue-winged teal,0,0
1965,11,1420,Northern shoveler,845,826
1965,11,1430,Northern pintail,54368,11177
1965,11,1460,Redhead,0,0
1965,11,1470,Canvasback,1085,758
1965,11,1499,Generic scaup,53431,14482
1965,11,1500,Ring-necked duck,0,0
1965,11,1519,Generic goldeneye,0,0
1965,11,1530,Bufflehead,0,0
1965,11,1670,Ruddy duck,0,0
1965,11,1720,Canada goose,5150.22,5150.22
1965,11,2210,American coot,0,0
1965,12,1320,Mallard,4885.68,5795.69
1965,12,1350,Gadwall,45.94,599.66
1965,12,1370,American wigeon,39307.68,32538.36
1965,12,1390,Green-winged teal,3946.23,5000.67
1965,12,1400,Blue-winged teal,56.76,440.18
1965,12,1420,Northern shoveler,1411.72,7577.84
1965,12,1430,Northern pintail,37846.75,28040.3
1965,12,1460,Redhead,12.25,677.19
1965,12,1470,Canvasback,7608.27,11018.97
1965,12,1499,Generic scaup,60475.98,38919.63
1965,12,1500,Ring-necked duck,0.01,996.36
1965,12,1519,Generic goldeneye,9171.17,8491.7
1965,12,1530,Bufflehead,271.8,670.65
1965,12,1670,Ruddy duck,0,0
1965,12,1720,Canada goose,1268.22,3895.03
1965,12,2210,American coot,0,0
1965,13,1320,Mallard,21763,7580
1965,13,1350,Gadwall,0,0
1965,13,1370,American wigeon,81780,26676
1965,13,1390,Green-winged teal,12903,7643
1965,13,1400,Blue-winged teal,0,0
1965,13,1420,Northern shoveler,957,957
1965,13,1430,Northern pintail,90533,40684
1965,13,1460,Redhead,0,0
1965,13,1470,Canvasback,8528,8528
1965,13,1499,Generic scaup,69507,21463
1965,13,1500,Ring-necked duck,1103,1103
1965,13,1519,Generic goldeneye,6920,3050
1965,13,1530,Bufflehead,0,0
1965,13,1670,Ruddy duck,0,0
1965,13,1720,Canada goose,0,0
1965,13,2210,American coot,0,0
1965,14,1320,Mallard,93930,32887
1965,14,1350,Gadwall,0,0
1965,14,1370,American wigeon,307414,138400
