YEAR,STRATUM,AOU,SPECIES,POP,SEPOP
1985,3,1530,Bufflehead,14147,4061
1985,3,1670,Ruddy duck,0,0
1985,3,1720,Canada goose,2034.71,2034.71
1985,3,2210,American coot,0,0
1985,4,1320,Mallard,47284,14540
1985,4,1350,Gadwall,819,814
1985,4,1370,American wigeon,133203,17690
1985,4,1390,Green-winged teal,74350,22520
1985,4,1400,Blue-winged teal,0,0
1985,4,1420,Northern shoveler,73776,22443
1985,4,1430,Northern pintail,84538,13132
1985,4,1460,Redhead,0,0
1985,4,1470,Canvasback,42697,18125
1985,4,1499,Generic scaup,290347,54053
1985,4,1500,Ring-necked duck,7606,2941
1985,4,1519,Generic goldeneye,32613,10212
1985,4,1530,Bufflehead,10040,2911
1985,4,1670,Ruddy duck,0,0
1985,4,1720,Canada goose,22612.86,22612.86
1985,4,2210,American coot,0,0
1985,5,1320,Mallard,14913,6982
1985,5,1350,Gadwall,469,451
1985,5,1370,American wigeon,12425,3184
1985,5,1390,Green-winged teal,13728,3467
1985,5,1400,Blue-winged teal,0,0
1985,5,1420,Northern shoveler,5181,2229
1985,5,1430,Northern pintail,46640,16216
1985,5,1460,Redhead,0,0
1985,5,1470,Canvasback,0,0
1985,5,1499,Generic scaup,5770,1252
1985,5,1500,Ring-necked duck,622,599
1985,5,1519,Generic goldeneye,6687,3201
1985,5,1530,Bufflehead,0,0
1985,5,1670,Ruddy duck,0,0
1985,5,1720,Canada goose,8033.83,8033.83
1985,5,2210,American coot,0,0
1985,6,1320,Mallard,10624,2030
1985,6,1350,Gadwall,311,314
1985,6,1370,American wigeon,13297,3846
1985,6,1390,Green-winged teal,14568,5215
1985,6,1400,Blue-winged teal,0,0
1985,6,1420,Northern shoveler,5498,3088
1985,6,1430,Northern pintail,24747,5542
1985,6,1460,Redhead,0,0
1985,6,1470,Canvasback,1247,956
1985,6,1499,Generic scaup,19133,3445
1985,6,1500,Ring-necked duck,206,208
1985,6,1519,Generic goldeneye,2217,1756
1985,6,1530,Bufflehead,2859,846
1985,6,1670,Ruddy duck,0,0
1985,6,1720,Canada goose,2812.16,2812.16
1985,6,2210,American coot,0,0
1985,7,1320,Mallard,9936,1984
1985,7,1350,Gadwall,0,0
1985,7,1370,American wigeon,2046,682
1985,7,1390,Green-winged teal,3908,1411
1985,7,1400,Blue-winged teal,0,0
1985,7,1420,Northern shoveler,4895,2379
1985,7,1430,Northern pintail,4627,1410
1985,7,1460,Redhead,0,0
1985,7,1470,Canvasback,4282,1877
1985,7,1499,Generic scaup,4808,2159
1985,7,1500,Ring-necked duck,0,0
1985,7,1519,Generic goldeneye,433,245
1985,7,1530,Bufflehead,892,368
1985,7,1670,Ruddy duck,0,0
1985,7,1720,Canada goose,26338.36,26338.36
1985,7,2210,American coot,0,0
1985,8,1320,Mallard,16389,6514
1985,8,1350,Gadwall,653,658
1985,8,1370,American wigeon,15682,5589
1985,8,1390,Green-winged teal,8993,4856
1985,8,1400,Blue-winged teal,0,0
1985,8,1420,Northern shoveler,14683,8731
1985,8,1430,Northern pintail,49866,24124
1985,8,1460,Redhead,0,0
1985,8,1470,Canvasback,2094,1644
1985,8,1499,Generic scaup,71763,18660
1985,8,1500,Ring-necked duck,433,456
1985,8,1519,Generic goldeneye,1552,1563
1985,8,1530,Bufflehead,800,806
1985,8,1670,Ruddy duck,0,0
1985,8,1720,Canada goose,1864.62,1864.62
1985,8,2210,American coot,0,0
1985,9,1320,Mallard,48385,10665
1985,9,1350,Gadwall,0,0
1985,9,1370,American wigeon,54538,7224
1985,9,1390,Green-winged teal,70113,14843
1985,9,1400,Blue-winged teal,0,0
1985,9,1420,Northern shoveler,38000,9027
1985,9,1430,Northern pintail,193381,25816
1985,9,1460,Redhead,0,0
1985,9,1470,Canvasback,3485,1787
1985,9,1499,Generic scaup,183522,27944
1985,9,1500,Ring-necked duck,0,0
1985,9,1519,Generic goldeneye,28035,15346
1985,9,1530,Bufflehead,2283,1021
1985,9,1670,Ruddy duck,0,0
1985,9,1720,Canada goose,74161.05,74161.05
1985,9,2210,American coot,0,0
1985,10,1320,Mallard,3307,3100
1985,10,1350,Gadwall,0,0
1985,10,1370,American wigeon,4219,4155
1985,10,1390,Green-winged teal,9193,2745
1985,10,1400,Blue-winged teal,0,0
1985,10,1420,Northern shoveler,9380,9267
1985,10,1430,Northern pintail,95996,64758
1985,10,1460,Redhead,0,0
1985,10,1470,Canvasback,669,806
1985,10,1499,Generic scaup,30300,21641
1985,10,1500,Ring-necked duck,1107,1337
1985,10,1519,Generic goldeneye,992,1187
1985,10,1530,Bufflehead,0,0
1985,10,1670,Ruddy duck,0,0
1985,10,1720,Canada goose,22237.43,22237.43
1985,10,2210,American coot,0,0
1985,11,1320,Mallard,10721,3369
1985,11,1350,Gadwall,0,0
1985,11,1370,American wigeon,44455,15945
1985,11,1390,Green-winged teal,16767,8125
1985,11,1400,Blue-winged teal,0,0
1985,11,1420,Northern shoveler,7604,4704
1985,11,1430,Northern pintail,77475,22401
1985,11,1460,Redhead,0,0
1985,11,1470,Canvasback,0,0
1985,11,1499,Generic scaup,22838,4978
1985,11,1500,Ring-necked duck,0,0
1985,11,1519,Generic goldeneye,2411,1867
1985,11,1530,Bufflehead,1658,899
1985,11,1670,Ruddy duck,0,0
1985,11,1720,Canada goose,43455.04,43455.04
1985,11,2210,American coot,0,0
1985,12,1320,Mallard,1498,976
1985,12,1350,Gadwall,0,0
1985,12,1370,American wigeon,37067,15851
1985,12,1390,Green-winged teal,6868,1842
1985,12,1400,Blue-winged teal,0,0
1985,12,1420,Northern shoveler,3820,1987
1985,12,1430,Northern pintail,13990,6641
1985,12,1460,Redhead,0,0
1985,12,1470,Canvasback,16029,7486
1985,12,1499,Generic scaup,45323,16611
1985,12,1500,Ring-necked duck,661,460
1985,12,1519,Generic goldeneye,6116,4861
1985,12,1530,Bufflehead,0,0
1985,12,1670,Ruddy duck,0,0
1985,12,1720,Canada goose,1896.43,1896.43
1985,12,2210,American coot,0,0
1985,13,1320,Mallard,13508,2843
1985,13,1350,Gadwall,0,0
1985,13,1370,American wigeon,10223,4625
1985,13,1390,Green-winged teal,4301,2548
1985,13,1400,Blue-winged teal,0,0
1985,13,1420,Northern shoveler,0,0
1985,13,1430,Northern pintail,10221,5180
1985,13,1460,Redhead,0,0
1985,13,1470,Canvasback,7817,6027
1985,13,1499,Generic scaup,60386,22610
1985,13,1500,Ring-necked duck,4965,3217
1985,13,1519,Generic goldeneye,1977,1224
1985,13,1530,Bufflehead,1213,1213
1985,13,1670,Ruddy duck,0,0
1985,13,1720,Canada goose,1516.48,1516.48
1985,13,2210,American coot,0,0
1985,14,1320,Mallard,33313,9187
1985,14,1350,Gadwall,0,0
1985,14,1370,American wigeon,278215,83410
1985,14,1390,Green-winged teal,105693,25238
1985,14,1400,Blue-winged teal,4480,4194
1985,14,1420,Northern shoveler,1517,1526
1985,14,1430,Northern pintail,128483,48211
1985,14,1460,Redhead,0,0
1985,14,1470,Canvasback,0,0
1985,14,1499,Generic scaup,844166,148681
1985,14,1500,Ring-necked duck,41107,22228
1985,14,1519,Generic goldeneye,10971,5134
1985,14,1530,Bufflehead,21155,7277
1985,14,1670,Ruddy duck,0,0
1985,14,1720,Canada goose,69121.31,69121.31
1985,14,2210,American coot,0,0
1985,15,1320,Mallard,54994,11226
1985,15,1350,Gadwall,0,0
1985,15,1370,American wigeon,46457,13540
1985,15,1390,Green-winged teal,87960,38878
1985,15,1400,Blue-winged teal,0,0
1985,15,1420,Northern shoveler,0,0
1985,15,1430,Northern pintail,29862,7836
1985,15,1460,Redhead,0,0
1985,15,1470,Canvasback,0,0
1985,15,1499,Generic scaup,376269,64277
1985,15,1500,Ring-necked duck,0,0
1985,15,1519,Generic goldeneye,13477,4907
1985,15,1530,Bufflehead,22741,5456
1985,15,1670,Ruddy duck,0,0
1985,15,1720,Canada goose,82701.61,82701.61
1985,15,2210,American coot,0,0
1985,16,1320,Mallard,30146,15552
1985,16,1350,Gadwall,0,0
1985,16,1370,American wigeon,38023,29284
1985,16,1390,Green-winged teal,38395,16412
1985,16,1400,Blue-winged teal,0,0
1985,16,1420,Northern shoveler,4272,3047
1985,16,1430,Northern pintail,22811,9704
1985,16,1460,Redhead,0,0
1985,16,1470,Canvasback,0,0
1985,16,1499,Generic scaup,317258,118406
1985,16,1500,Ring-necked duck,0,0
1985,16,1519,Generic goldeneye,22061,20886
1985,16,1530,Bufflehead,18951,19369
1985,16,1670,Ruddy duck,7263,8942
1985,16,1720,Canada goose,0,0
1985,16,2210,American coot,0,0
1985,17,1320,Mallard,191502,56665
1985,17,1350,Gadwall,4233,3047
1985,17,1370,American wigeon,112665,36806
1985,17,1390,Green-winged teal,116684,39232
1985,17,1400,Blue-winged teal,47917,21622
1985,17,1420,Northern shoveler,48683,12626
1985,17,1430,Northern pintail,49518,12289
1985,17,1460,Redhead,5056,2355
1985,17,1470,Canvasback,1205,1203
1985,17,1499,Generic scaup,242640,52626
1985,17,1500,Ring-necked duck,9354,3874
1985,17,1519,Generic goldeneye,11733,4222
1985,17,1530,Bufflehead,47308,11836
1985,17,1670,Ruddy duck,2759,1889
1985,17,1720,Canada goose,7713.91,7713.91
1985,17,2210,American coot,16408,7465
1985,18,1320,Mallard,49958,17694
1985,18,1350,Gadwall,0,0
1985,18,1370,American wigeon,64811,43523
1985,18,1390,Green-winged teal,34086,17489
1985,18,1400,Blue-winged teal,8959,6946
1985,18,1420,Northern shoveler,0,0
1985,18,1430,Northern pintail,9258,3605
1985,18,1460,Redhead,1350,1405
1985,18,1470,Canvasback,0,0
1985,18,1499,Generic scaup,312061,78435
1985,18,1500,Ring-necked duck,10493,8074
1985,18,1519,Generic goldeneye,3134,3252
1985,18,1530,Bufflehead,19227,6752
1985,18,1670,Ruddy duck,0,0
1985,18,1720,Canada goose,0,0
1985,18,2210,American coot,0,0
1985,20,1320,Mallard,23016,4635
1985,20,1350,Gadwall,0,0
1985,20,1370,American wigeon,10259,2319
1985,20,1390,Green-winged teal,9711,3075
1985,20,1400,Blue-winged teal,1063,1209
1985,20,1420,Northern shoveler,3962,2380
1985,20,1430,Northern pintail,4121,1839
1985,20,1460,Redhead,1763,750
1985,20,1470,Canvasback,1070,371
1985,20,1499,Generic scaup,19055,5179
1985,20,1500,Ring-necked duck,0,0
1985,20,1519,Generic goldeneye,2604,2146
1985,20,1530,Bufflehead,2054,898
1985,20,1670,Ruddy duck,0,0
1985,20,1720,Canada goose,285.34,285.34
1985,20,2210,American coot,17966,10675
1985,21,1320,Mallard,97258,24094
1985,21,1350,Gadwall,0,0
1985,21,1370,American wigeon,29861,9068
1985,21,1390,Green-winged teal,20100,7173
1985,21,1400,Blue-winged teal,7350,3856
1985,21,1420,Northern shoveler,1659,1082
1985,21,1430,Northern pintail,0,0
1985,21,1460,Redhead,0,0
1985,21,1470,Canvasback,3389,3335
1985,21,1499,Generic scaup,114873,53784
1985,21,1500,Ring-necked duck,57800,15024
1985,21,1519,Generic goldeneye,8570,5364
1985,21,1530,Bufflehead,16826,4339
1985,21,1670,Ruddy duck,0,0
1985,21,1720,Canada goose,16433.51,16433.51
1985,21,2210,American coot,1119,791
1985,22,1320,Mallard,105929,35886
1985,22,1350,Gadwall,2218,1510
1985,22,1370,American wigeon,50076,12893
1985,22,1390,Green-winged teal,9784,4156
1985,22,1400,Blue-winged teal,153155,74037
1985,22,1420,Northern shoveler,6802,4068
1985,22,1430,Northern pintail,3243,1931
1985,22,1460,Redhead,4920,2393
1985,22,1470,Canvasback,2210,1515
1985,22,1499,Generic scaup,350279,101878
1985,22,1500,Ring-necked duck,30222,9651
1985,22,1519,Generic goldeneye,16687,5714
1985,22,1530,Bufflehead,28560,8514
1985,22,1670,Ruddy duck,723,752
1985,22,1720,Canada goose,11452.04,11452.04
1985,22,2210,American coot,13756,6210
1985,23,1320,Mallard,105863,23566
1985,23,1350,Gadwall,0,0
1985,23,1370,American wigeon,26010,17032
1985,23,1390,Green-winged teal,17119,3896
1985,23,1400,Blue-winged teal,36515,26567
1985,23,1420,Northern shoveler,0,0
1985,23,1430,Northern pintail,1348,1363
1985,23,1460,Redhead,0,0
1985,23,1470,Canvasback,1312,1302
1985,23,1499,Generic scaup,158056,101387
1985,23,1500,Ring-necked duck,93766,23373
1985,23,1519,Generic goldeneye,23721,8759
1985,23,1530,Bufflehead,32468,13513
1985,23,1670,Ruddy duck,0,0
1985,23,1720,Canada goose,25193,25193
1985,23,2210,American coot,1191,1191
1985,24,1320,Mallard,200581,42507
1985,24,1350,Gadwall,1047,1065
1985,24,1370,American wigeon,74831,25394
1985,24,1390,Green-winged teal,37909,12951
1985,24,1400,Blue-winged teal,39099,16615
1985,24,1420,Northern shoveler,2407,1636
1985,24,1430,Northern pintail,0,0
1985,24,1460,Redhead,3215,3272
1985,24,1470,Canvasback,7151,7276
1985,24,1499,Generic scaup,72934,13438
1985,24,1500,Ring-necked duck,159727,40968
1985,24,1519,Generic goldeneye,17407,5563
1985,24,1530,Bufflehead,24412,11199
1985,24,1670,Ruddy duck,0,0
1985,24,1720,Canada goose,37670.12,37670.12
1985,24,2210,American coot,4057,3348
1985,25,1320,Mallard,90435,30563
1985,25,1350,Gadwall,9548,3629
1985,25,1370,American wigeon,20626,5691
1985,25,1390,Green-winged teal,4927,2038
1985,25,1400,Blue-winged teal,52843,17829
1985,25,1420,Northern shoveler,23590,8854
1985,25,1430,Northern pintail,4964,2230
1985,25,1460,Redhead,9051,3492
1985,25,1470,Canvasback,14799,5475
1985,25,1499,Generic scaup,42377,8161
1985,25,1500,Ring-necked duck,26214,9211
1985,25,1519,Generic goldeneye,43060,37775
1985,25,1530,Bufflehead,9924,3278
1985,25,1670,Ruddy duck,5187,3358
1985,25,1720,Canada goose,10955.84,10955.84
1985,25,2210,American coot,44963,14074
1985,26,1320,Mallard,504089,73672
1985,26,1350,Gadwall,71041,18801
1985,26,1370,American wigeon,86353,24862
1985,26,1390,Green-winged teal,55259,18886
1985,26,1400,Blue-winged teal,200965,46166
1985,26,1420,Northern shoveler,159234,48167
1985,26,1430,Northern pintail,154923,46193
1985,26,1460,Redhead,105505,41121
1985,26,1470,Canvasback,40776,8407
1985,26,1499,Generic scaup,260550,95463
1985,26,1500,Ring-necked duck,12556,5518
1985,26,1519,Generic goldeneye,13119,7235
1985,26,1530,Bufflehead,15510,5437
1985,26,1670,Ruddy duck,40095,13816
1985,26,1720,Canada goose,16530,16530
1985,26,2210,American coot,215043,90231
1985,26,9991,Pond,493458,98055
1985,27,1320,Mallard,122975,19979
1985,27,1350,Gadwall,31626,5692
1985,27,1370,American wigeon,37464,10425
1985,27,1390,Green-winged teal,20073,8512
1985,27,1400,Blue-winged teal,58471,14532
1985,27,1420,Northern shoveler,91949,26195
1985,27,1430,Northern pintail,198011,29438
1985,27,1460,Redhead,11716,6482
1985,27,1470,Canvasback,8656,3476
1985,27,1499,Generic scaup,28841,15926
1985,27,1500,Ring-necked duck,4993,2092
1985,27,1519,Generic goldeneye,794,817
1985,27,1530,Bufflehead,0,0
1985,27,1670,Ruddy duck,1385,796
1985,27,1720,Canada goose,6755.03,6755.03
1985,27,2210,American coot,22471,11507
1985,27,9991,Pond,170249,41310
1985,28,1320,Mallard,95449,16505
1985,28,1350,Gadwall,45782,7947
1985,28,1370,American wigeon,24944,6699
1985,28,1390,Green-winged teal,15693,3719
1985,28,1400,Blue-winged teal,18701,4650
1985,28,1420,Northern shoveler,53917,6495
1985,28,1430,Northern pintail,149546,20124
1985,28,1460,Redhead,15389,11451
1985,28,1470,Canvasback,3045,958
1985,28,1499,Generic scaup,57453,29224
1985,28,1500,Ring-necked duck,651,651
1985,28,1519,Generic goldeneye,0,0
1985,28,1530,Bufflehead,551,551
1985,28,1670,Ruddy duck,541,541
1985,28,1720,Canada goose,12147.03,12147.03
1985,28,2210,American coot,4706,2710
1985,28,9991,Pond,89250,15910
1985,29,1320,Mallard,80478,27630
1985,29,1350,Gadwall,16442,5460
1985,29,1370,American wigeon,28492,8855
1985,29,1390,Green-winged teal,15636,6962
1985,29,1400,Blue-winged teal,17181,7879
1985,29,1420,Northern shoveler,16137,6712
1985,29,1430,Northern pintail,90917,22895
1985,29,1460,Redhead,1337,1358
1985,29,1470,Canvasback,4114,2532
1985,29,1499,Generic scaup,16338,7876
1985,29,1500,Ring-necked duck,527,519
1985,29,1519,Generic goldeneye,2265,1560
1985,29,1530,Bufflehead,893,878
1985,29,1670,Ruddy duck,1755,1245
1985,29,1720,Canada goose,14127.49,14127.49
1985,29,2210,American coot,85066,49018
1985,29,9991,Pond,75313,19225
1985,30,1320,Mallard,275524,37485
1985,30,1350,Gadwall,119173,28294
1985,30,1370,American wigeon,81598,10404
1985,30,1390,Green-winged teal,56756,10675
1985,30,1400,Blue-winged teal,325166,69941
1985,30,1420,Northern shoveler,164764,47247
1985,30,1430,Northern pintail,91115,29316
1985,30,1460,Redhead,84312,29216
1985,30,1470,Canvasback,37018,9293
1985,30,1499,Generic scaup,134490,61251
1985,30,1500,Ring-necked duck,5467,2568
1985,30,1519,Generic goldeneye,17333,11904
1985,30,1530,Bufflehead,13127,6133
1985,30,1670,Ruddy duck,42137,18616
1985,30,1720,Canada goose,8876.63,8876.63
1985,30,2210,American coot,143982,58691
1985,30,9991,Pond,622251,73084
1985,31,1320,Mallard,243014,63423
1985,31,1350,Gadwall,76677,38157
1985,31,1370,American wigeon,46689,18621
1985,31,1390,Green-winged teal,45491,11686
1985,31,1400,Blue-winged teal,324174,105759
1985,31,1420,Northern shoveler,149920,64020
1985,31,1430,Northern pintail,82379,34886
1985,31,1460,Redhead,60936,20637
1985,31,1470,Canvasback,28484,11081
1985,31,1499,Generic scaup,68134,16266
1985,31,1500,Ring-necked duck,7982,3589
1985,31,1519,Generic goldeneye,5714,3349
1985,31,1530,Bufflehead,5590,3133
1985,31,1670,Ruddy duck,37486,16128
1985,31,1720,Canada goose,25108.26,25108.26
1985,31,2210,American coot,139530,59539
1985,31,9991,Pond,737129,148484
1985,32,1320,Mallard,311097,37485
1985,32,1350,Gadwall,287525,59907
1985,32,1370,American wigeon,98622,12892
1985,32,1390,Green-winged teal,32845,9710
1985,32,1400,Blue-winged teal,335030,82415
1985,32,1420,Northern shoveler,225318,54363
1985,32,1430,Northern pintail,200310,38073
1985,32,1460,Redhead,40445,12242
1985,32,1470,Canvasback,17964,6077
1985,32,1499,Generic scaup,76648,19867
1985,32,1500,Ring-necked duck,5424,2517
1985,32,1519,Generic goldeneye,1941,1929
1985,32,1530,Bufflehead,230,230
1985,32,1670,Ruddy duck,28303,11789
1985,32,1720,Canada goose,20180.64,20180.64
1985,32,2210,American coot,102796,40975
1985,32,9991,Pond,722930,96171
1985,33,1320,Mallard,56178,12394
1985,33,1350,Gadwall,23127,12569
1985,33,1370,American wigeon,13086,4087
1985,33,1390,Green-winged teal,2448,1458
1985,33,1400,Blue-winged teal,7137,4394
1985,33,1420,Northern shoveler,16537,6489
1985,33,1430,Northern pintail,40562,10101
1985,33,1460,Redhead,7320,7086
1985,33,1470,Canvasback,2083,1209
1985,33,1499,Generic scaup,2806,1291
1985,33,1500,Ring-necked duck,0,0
1985,33,1519,Generic goldeneye,0,0
1985,33,1530,Bufflehead,0,0
1985,33,1670,Ruddy duck,0,0
1985,33,1720,Canada goose,8366.93,8366.93
1985,33,2210,American coot,35792,26113
1985,33,9991,Pond,108016,22205
1985,34,1320,Mallard,194158,32666
1985,34,1350,Gadwall,60166,11960
1985,34,1370,American wigeon,34839,6857
1985,34,1390,Green-winged teal,32268,7532
1985,34,1400,Blue-winged teal,219016,54719
1985,34,1420,Northern shoveler,90995,19988
1985,34,1430,Northern pintail,71218,13777
1985,34,1460,Redhead,22317,10655
1985,34,1470,Canvasback,28466,7327
1985,34,1499,Generic scaup,29020,9886
1985,34,1500,Ring-necked duck,578,557
1985,34,1519,Generic goldeneye,732,707
1985,34,1530,Bufflehead,1298,1250
1985,34,1670,Ruddy duck,17974,6408
1985,34,1720,Canada goose,12861.62,12861.62
1985,34,2210,American coot,98361,30492
1985,34,9991,Pond,560424,96225
1985,35,1320,Mallard,93359,19024
1985,35,1350,Gadwall,21744,7718
1985,35,1370,American wigeon,15251,5877
1985,35,1390,Green-winged teal,10095,3040
1985,35,1400,Blue-winged teal,116806,29615
1985,35,1420,Northern shoveler,23450,6992
1985,35,1430,Northern pintail,35045,6818
1985,35,1460,Redhead,4224,1787
1985,35,1470,Canvasback,4737,1293
1985,35,1499,Generic scaup,8735,7206
1985,35,1500,Ring-necked duck,1936,1846
1985,35,1519,Generic goldeneye,1400,1339
1985,35,1530,Bufflehead,6623,6310
1985,35,1670,Ruddy duck,2372,1592
1985,35,1720,Canada goose,19255.51,19255.51
1985,35,2210,American coot,10111,5251
1985,35,9991,Pond,207783,20642
1985,36,1320,Mallard,12936,4098
1985,36,1350,Gadwall,802,749
1985,36,1370,American wigeon,1858,1735
1985,36,1390,Green-winged teal,4667,1206
1985,36,1400,Blue-winged teal,2623,2451
1985,36,1420,Northern shoveler,1718,635
1985,36,1430,Northern pintail,363,339
1985,36,1460,Redhead,0,0
1985,36,1470,Canvasback,282,264
1985,36,1499,Generic scaup,9392,3575
1985,36,1500,Ring-necked duck,4346,1786
1985,36,1519,Generic goldeneye,8713,4945
1985,36,1530,Bufflehead,9759,4560
1985,36,1670,Ruddy duck,2331,2178
1985,36,1720,Canada goose,2600.16,2600.16
1985,36,2210,American coot,4334,3039
1985,36,9991,Pond,45424,13794
1985,37,1320,Mallard,105904,19625
1985,37,1350,Gadwall,18594,4162
1985,37,1370,American wigeon,8114,3708
1985,37,1390,Green-winged teal,7315,3071
1985,37,1400,Blue-winged teal,57559,16492
1985,37,1420,Northern shoveler,28282,7423
1985,37,1430,Northern pintail,6826,2587
1985,37,1460,Redhead,13216,4349
1985,37,1470,Canvasback,13453,4181
1985,37,1499,Generic scaup,53462,20359
1985,37,1500,Ring-necked duck,7299,2973
1985,37,1519,Generic goldeneye,11091,5440
1985,37,1530,Bufflehead,13841,6384
1985,37,1670,Ruddy duck,12526,8663
1985,37,1720,Canada goose,28298.06,28298.06
1985,37,2210,American coot,8088,4984
1985,37,9991,Pond,234600,21129
1985,38,1320,Mallard,6916,1526
1985,38,1350,Gadwall,2234,1855
1985,38,1370,American wigeon,0,0
1985,38,1390,Green-winged teal,866,988
1985,38,1400,Blue-winged teal,13633,12784
1985,38,1420,Northern shoveler,2871,1156
1985,38,1430,Northern pintail,2829,1143
1985,38,1460,Redhead,342,391
1985,38,1470,Canvasback,314,358
1985,38,1499,Generic scaup,0,0
1985,38,1500,Ring-necked duck,0,0
1985,38,1519,Generic goldeneye,0,0
1985,38,1530,Bufflehead,0,0
1985,38,1670,Ruddy duck,0,0
1985,38,1720,Canada goose,0,0
1985,38,2210,American coot,1878,1622
1985,38,9991,Pond,29034,2316
1985,39,1320,Mallard,43231,7546
1985,39,1350,Gadwall,15185,4753
1985,39,1370,American wigeon,9593,4231
1985,39,1390,Green-winged teal,3123,742
1985,39,1400,Blue-winged teal,55411,18535
1985,39,1420,Northern shoveler,20451,5237
1985,39,1430,Northern pintail,19356,5752
1985,39,1460,Redhead,16573,8376
1985,39,1470,Canvasback,11972,6745
1985,39,1499,Generic scaup,21451,8066
1985,39,1500,Ring-necked duck,2493,1477
1985,39,1519,Generic goldeneye,526,498
1985,39,1530,Bufflehead,2177,2050
1985,39,1670,Ruddy duck,17824,13447
1985,39,1720,Canada goose,596.55,596.55
1985,39,2210,American coot,9668,4978
1985,39,9991,Pond,83659,10385
1985,40,1320,Mallard,69776,10339
1985,40,1350,Gadwall,17920,3008
1985,40,1370,American wigeon,13282,2745
1985,40,1390,Green-winged teal,3336,2087
1985,40,1400,Blue-winged teal,43118,7262
1985,40,1420,Northern shoveler,23029,5016
1985,40,1430,Northern pintail,11412,2773
1985,40,1460,Redhead,12084,2673
1985,40,1470,Canvasback,19555,4950
1985,40,1499,Generic scaup,28929,12582
1985,40,1500,Ring-necked duck,2330,1734
1985,40,1519,Generic goldeneye,3278,2754
1985,40,1530,Bufflehead,6006,3279
1985,40,1670,Ruddy duck,6663,5821
1985,40,1720,Canada goose,743.4,743.4
1985,40,2210,American coot,9810,3532
1985,40,9991,Pond,103567,9942
1985,41,1320,Mallard,71454,11618
1985,41,1350,Gadwall,26634,10709
1985,41,1370,American wigeon,25896,7506
1985,41,1390,Green-winged teal,3050,1522
1985,41,1400,Blue-winged teal,15480,8916
1985,41,1420,Northern shoveler,28034,7555
1985,41,1430,Northern pintail,43281,16236
1985,41,1460,Redhead,2667,1566
1985,41,1470,Canvasback,2089,998
1985,41,1499,Generic scaup,11624,4398
1985,41,1500,Ring-necked duck,3558,1943
1985,41,1519,Generic goldeneye,1274,1211
1985,41,1530,Bufflehead,376,413
1985,41,1670,Ruddy duck,7431,5580
1985,41,1720,Canada goose,25276.27,25276.27
1985,41,2210,American coot,41561,27915
1985,41,9991,Pond,127318,18321
1985,42,1320,Mallard,80522,17044
1985,42,1350,Gadwall,14120,6031
1985,42,1370,American wigeon,32798,10803
1985,42,1390,Green-winged teal,3358,2914
1985,42,1400,Blue-winged teal,23077,15254
1985,42,1420,Northern shoveler,6049,1960
1985,42,1430,Northern pintail,13259,3858
1985,42,1460,Redhead,0,0
1985,42,1470,Canvasback,0,0
1985,42,1499,Generic scaup,8338,2776
1985,42,1500,Ring-necked duck,762,551
1985,42,1519,Generic goldeneye,0,0
1985,42,1530,Bufflehead,645,619
1985,42,1670,Ruddy duck,566,539
1985,42,1720,Canada goose,24119.66,24119.66
1985,42,2210,American coot,103589,77911
1985,42,9991,Pond,160026,22310
1985,43,1320,Mallard,59182,15659
1985,43,1350,Gadwall,23055,7300
1985,43,1370,American wigeon,13186,4781
1985,43,1390,Green-winged teal,5280,2114
1985,43,1400,Blue-winged teal,70972,41563
1985,43,1420,Northern shoveler,27516,6746
1985,43,1430,Northern pintail,24977,6534
1985,43,1460,Redhead,879,874
1985,43,1470,Canvasback,0,0
1985,43,1499,Generic scaup,516,513
1985,43,1500,Ring-necked duck,0,0
1985,43,1519,Generic goldeneye,0,0
1985,43,1530,Bufflehead,0,0
1985,43,1670,Ruddy duck,0,0
1985,43,1720,Canada goose,1875.42,1875.42
1985,43,2210,American coot,75713,51649
1985,43,9991,Pond,114955,21860
1985,44,1320,Mallard,90545,15708
1985,44,1350,Gadwall,23735,7268
1985,44,1370,American wigeon,20011,7043
1985,44,1390,Green-winged teal,2531,1729
1985,44,1400,Blue-winged teal,77144,47368
1985,44,1420,Northern shoveler,16240,5295
1985,44,1430,Northern pintail,28612,9896
1985,44,1460,Redhead,0,0
1985,44,1470,Canvasback,1011,706
1985,44,1499,Generic scaup,15580,13664
1985,44,1500,Ring-necked duck,861,833
1985,44,1519,Generic goldeneye,0,0
1985,44,1530,Bufflehead,0,0
1985,44,1670,Ruddy duck,0,0
1985,44,1720,Canada goose,4893.44,4893.44
1985,44,2210,American coot,2402,1533
1985,44,9991,Pond,116731,13208
1985,45,1320,Mallard,216689,42287
1985,45,1350,Gadwall,164819,37470
1985,45,1370,American wigeon,33517,9577
1985,45,1390,Green-winged teal,32550,9274
1985,45,1400,Blue-winged teal,289239,57219
1985,45,1420,Northern shoveler,92271,21374
1985,45,1430,Northern pintail,126846,41355
1985,45,1460,Redhead,72887,23746
1985,45,1470,Canvasback,14946,8928
1985,45,1499,Generic scaup,72310,32049
1985,45,1500,Ring-necked duck,2921,902
1985,45,1519,Generic goldeneye,0,0
1985,45,1530,Bufflehead,494,483
1985,45,1670,Ruddy duck,87551,26861
1985,45,1720,Canada goose,7114.47,7114.47
1985,45,2210,American coot,140315,54254
1985,45,9991,Pond,355475,49293
1985,46,1320,Mallard,81788,20140
